HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,User Shell Folders,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders,Recent,RegExpandSz,%USERPROFILE%\AppData\Roaming\Microsoft\Windows\Recent,,,Displays where a user's Shell folders are mapped to,False,False,2017-09-29 13:47:49.1379010,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,User Shell Folders,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders,SendTo,RegExpandSz,%USERPROFILE%\AppData\Roaming\Microsoft\Windows\SendTo,,,Displays where a user's Shell folders are mapped to,False,False,2017-09-29 13:47:49.1379010,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,User Shell Folders,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders,Start Menu,RegExpandSz,%USERPROFILE%\AppData\Roaming\Microsoft\Windows\Start Menu,,,Displays where a user's Shell folders are mapped to,False,False,2017-09-29 13:47:49.1379010,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,User Shell Folders,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders,Startup,RegExpandSz,%USERPROFILE%\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup,,,Displays where a user's Shell folders are mapped to,False,False,2017-09-29 13:47:49.1379010,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,User Shell Folders,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders,Templates,RegExpandSz,%USERPROFILE%\AppData\Roaming\Microsoft\Windows\Templates,,,Displays where a user's Shell folders are mapped to,False,False,2017-09-29 13:47:49.1379010,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,User Shell Folders,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders,{374DE290-123F-4565-9164-39C4925E467B},RegExpandSz,%USERPROFILE%\Downloads,,,Displays where a user's Shell folders are mapped to,False,False,2017-09-29 13:47:49.1379010,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Run (NTUSER),Autoruns,ROOT\Software\Microsoft\Windows\CurrentVersion\Run,OneDriveSetup,RegSz,C:\Windows\SysWOW64\OneDriveSetup.exe /thfirstsetup,,,Program execution upon successful user logon,False,False,2018-03-27 13:10:49.3918693,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Google Chrome,Web Browsers,ROOT\Software\Google\Chrome,,,,,,Google Chrome Registry artifacts,True,False,2017-09-29 13:47:49.1535267,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Google Chrome,Web Browsers,ROOT\Software\Google\Chrome\NativeMessagingHosts,,,,,,Google Chrome Registry artifacts,True,False,2017-09-29 13:47:49.1535267,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Google Chrome,Web Browsers,ROOT\Software\Google\Chrome\NativeMessagingHosts\com.microsoft.browsercore,(default),RegSz,C:\Program Files\Windows Security\BrowserCore\manifest.json,,,Google Chrome Registry artifacts,True,False,2018-03-27 13:10:49.3918693,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\Software\Microsoft\Internet Explorer\Main,Anchor Underline,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-09-29 13:47:49.1535267,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\Software\Microsoft\Internet Explorer\Main,Cache_Update_Frequency,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-09-29 13:47:49.1535267,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\Software\Microsoft\Internet Explorer\Main,Disable Script Debugger,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-09-29 13:47:49.1535267,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\Software\Microsoft\Internet Explorer\Main,DisableScriptDebuggerIE,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-09-29 13:47:49.1535267,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\Software\Microsoft\Internet Explorer\Main,Display Inline Images,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-09-29 13:47:49.1535267,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\Software\Microsoft\Internet Explorer\Main,Do404Search,RegBinary,01-00-00-00,,,Internet Explorer Registry artifacts,False,False,2017-09-29 13:47:49.1535267,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\Software\Microsoft\Internet Explorer\Main,Local Page,RegSz,%11%\blank.htm,,,Internet Explorer Registry artifacts,False,False,2017-09-29 13:47:49.1535267,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\Software\Microsoft\Internet Explorer\Main,Save_Session_History_On_Exit,RegSz,no,,,Internet Explorer Registry artifacts,False,False,2017-09-29 13:47:49.1535267,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\Software\Microsoft\Internet Explorer\Main,Search Page,RegSz,http://go.microsoft.com/fwlink/?LinkId=54896,,,Internet Explorer Registry artifacts,False,False,2017-09-29 13:47:49.1535267,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\Software\Microsoft\Internet Explorer\Main,Show_FullURL,RegSz,no,,,Internet Explorer Registry artifacts,False,False,2017-09-29 13:47:49.1535267,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\Software\Microsoft\Internet Explorer\Main,Show_StatusBar,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-09-29 13:47:49.1535267,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\Software\Microsoft\Internet Explorer\Main,Show_ToolBar,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-09-29 13:47:49.1535267,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\Software\Microsoft\Internet Explorer\Main,Show_URLinStatusBar,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-09-29 13:47:49.1535267,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\Software\Microsoft\Internet Explorer\Main,Show_URLToolBar,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-09-29 13:47:49.1535267,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\Software\Microsoft\Internet Explorer\Main,Use_DlgBox_Colors,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-09-29 13:47:49.1535267,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\Software\Microsoft\Internet Explorer\Main,UseClearType,RegSz,no,,,Internet Explorer Registry artifacts,False,False,2017-09-29 13:47:49.1535267,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\Default\NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\Software\Microsoft\Internet Explorer\Main,XMLHTTP,RegDword,1,,,Internet Explorer Registry artifacts,False,False,2017-09-29 13:47:49.1535267,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,MountPoints2,Devices,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2,,,,,,Mount Points - NTUSER,True,False,2018-04-06 12:35:08.8018300,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,MountPoints2,Devices,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC,,,,,,Mount Points - NTUSER,True,False,2018-03-27 09:19:59.2898047,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,MountPoints2,Devices,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume,,,,,,Mount Points - NTUSER,True,False,2018-04-06 12:35:08.7528124,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,MountPoints2,Devices,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\{09931f21-7faf-44a9-81d8-1e73c14b9eaf},,,,,,Mount Points - NTUSER,True,False,2018-03-27 09:32:09.4469391,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,MountPoints2,Devices,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\{3869c27a-31b8-11e8-9b12-ecf4bb487fed},,,,,,Mount Points - NTUSER,True,False,2018-03-27 21:45:54.9728160,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,MountPoints2,Devices,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\{3869c27a-31b8-11e8-9b12-ecf4bb487fed}\shell,(default),RegSz,None,,,Mount Points - NTUSER,True,False,2018-03-27 21:45:54.9728160,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,MountPoints2,Devices,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\{3869c27a-31b8-11e8-9b12-ecf4bb487fed}\shell\Autoplay,MUIVerb,RegSz,"@shell32.dll,-8507",,,Mount Points - NTUSER,True,False,2018-03-27 21:45:54.9728160,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,MountPoints2,Devices,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\{3869c27a-31b8-11e8-9b12-ecf4bb487fed}\shell\Autoplay\DropTarget,CLSID,RegSz,{F26A669A-BCBB-4E37-ABF9-7325DA15F931},,,Mount Points - NTUSER,True,False,2018-03-27 21:45:54.9728160,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,MountPoints2,Devices,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\{5c3108bb-31c0-11e8-9b10-806e6f6e6963},,,,,,Mount Points - NTUSER,True,False,2018-03-27 09:32:09.4509400,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,MountPoints2,Devices,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\{76d45981-0000-0000-0000-100000000000},,,,,,Mount Points - NTUSER,True,False,2018-04-06 12:35:08.8018300,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,MountPoints2,Devices,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\{76d45981-0000-0000-0000-100000000000}\shell,(default),RegSz,None,,,Mount Points - NTUSER,True,False,2018-04-06 12:35:08.8018300,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,MountPoints2,Devices,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\{76d45981-0000-0000-0000-100000000000}\shell\Autoplay,MUIVerb,RegSz,"@shell32.dll,-8507",,,Mount Points - NTUSER,True,False,2018-04-06 12:35:08.8018300,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,MountPoints2,Devices,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\{76d45981-0000-0000-0000-100000000000}\shell\Autoplay\DropTarget,CLSID,RegSz,{F26A669A-BCBB-4E37-ABF9-7325DA15F931},,,Mount Points - NTUSER,True,False,2018-04-06 12:35:08.8018300,
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,JumplistData,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Search\JumplistData,Microsoft.Office.EXCEL.EXE.15,(plugin),Name: Microsoft.Office.EXCEL.EXE.15,Executed: 2018-04-06 12:27:08.4040921,,Displays last execution time of a program,False,False,2018-04-06 12:46:39.1077674,M:\Forensics\Lone Wolf 2018\KAPESept2021\mout\Registry\20210928132437\20210928132437_JumplistData__D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,JumplistData,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Search\JumplistData,windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel,(plugin),Name: windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel,Executed: 2018-04-06 12:46:39.1077674,,Displays last execution time of a program,False,False,2018-04-06 12:46:39.1077674,M:\Forensics\Lone Wolf 2018\KAPESept2021\mout\Registry\20210928132437\20210928132437_JumplistData__D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,RecentApps,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Search\RecentApps,Multiple,(plugin),AppId: Chrome App path: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,Last Accessed: 2018-03-27 09:58:23.5470000,Launch count: 1,RecentApps,True,False,2018-04-06 12:41:20.7662478,M:\Forensics\Lone Wolf 2018\KAPESept2021\mout\Registry\20210928132437\20210928132437_RecentApps__D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,RecentApps,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Search\RecentApps,Multiple,(plugin),AppId: {6D809377-6AF0-444B-8957-A3773F02200E}\Google\Drive\googledrivesync.exe App path: C:\Program Files\Google\Drive\googledrivesync.exe,Last Accessed: 2018-04-05 01:54:25.8090000,Launch count: 3,RecentApps,True,False,2018-04-06 12:41:20.7662478,M:\Forensics\Lone Wolf 2018\KAPESept2021\mout\Registry\20210928132437\20210928132437_RecentApps__D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,RecentApps,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Search\RecentApps,Multiple,(plugin),"AppId: Microsoft.MicrosoftEdge_8wekyb3d8bbwe!MicrosoftEdge App path: ",Last Accessed: 2018-03-27 09:28:51.2670000,Launch count: 1,RecentApps,True,False,2018-04-06 12:41:20.7662478,M:\Forensics\Lone Wolf 2018\KAPESept2021\mout\Registry\20210928132437\20210928132437_RecentApps__D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,RecentApps,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Search\RecentApps,Multiple,(plugin),"AppId: windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel App path: ",Last Accessed: 2018-03-27 09:30:01.2290000,Launch count: 1,RecentApps,True,False,2018-04-06 12:41:20.7662478,M:\Forensics\Lone Wolf 2018\KAPESept2021\mout\Registry\20210928132437\20210928132437_RecentApps__D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,RecentApps,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Search\RecentApps,Multiple,(plugin),AppId: {6D809377-6AF0-444B-8957-A3773F02200E}\S3 Browser\s3browser-win32.exe App path: C:\Program Files\S3 Browser\s3browser-win32.exe,Last Accessed: 2018-04-05 06:06:42.5270000,Launch count: 4,RecentApps,True,False,2018-04-06 12:41:20.7662478,M:\Forensics\Lone Wolf 2018\KAPESept2021\mout\Registry\20210928132437\20210928132437_RecentApps__D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,RecentApps,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Search\RecentApps,Multiple,(plugin),"AppId: Microsoft.WindowsCalculator_8wekyb3d8bbwe!App App path: ",Last Accessed: 2018-03-31 19:50:05.8980000,Launch count: 9,RecentApps,True,False,2018-04-06 12:41:20.7662478,M:\Forensics\Lone Wolf 2018\KAPESept2021\mout\Registry\20210928132437\20210928132437_RecentApps__D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,RecentApps,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Search\RecentApps,Multiple,(plugin),AppId: {1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\NOTEPAD.EXE App path: C:\Windows\system32\notepad.exe,Last Accessed: 2018-03-27 09:23:14.9090000,Launch count: 7,RecentApps,True,False,2018-04-06 12:41:20.7662478,M:\Forensics\Lone Wolf 2018\KAPESept2021\mout\Registry\20210928132437\20210928132437_RecentApps__D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,RecentApps,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Search\RecentApps,Multiple,(plugin),"AppId: {6D809377-6AF0-444B-8957-A3773F02200E}\Box\Box Sync\BoxSync.exe App path: ",Last Accessed: 2018-04-05 02:05:01.6050000,Launch count: 2,RecentApps,True,False,2018-04-06 12:41:20.7662478,M:\Forensics\Lone Wolf 2018\KAPESept2021\mout\Registry\20210928132437\20210928132437_RecentApps__D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,RecentApps,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Search\RecentApps,Multiple,(plugin),"AppId: D:\AKMonitor\AKMonitor.exe App path: ",Last Accessed: 2018-03-27 09:33:20.8390000,Launch count: 3,RecentApps,True,False,2018-04-06 12:41:20.7662478,M:\Forensics\Lone Wolf 2018\KAPESept2021\mout\Registry\20210928132437\20210928132437_RecentApps__D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,RecentApps,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Search\RecentApps,Multiple,(plugin),"AppId: {7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\Microsoft Office\Root\Office16\WINWORD.EXE App path: ",Last Accessed: 2018-04-05 07:02:25.9640000,Launch count: 1,RecentApps,True,False,2018-04-06 12:41:20.7662478,M:\Forensics\Lone Wolf 2018\KAPESept2021\mout\Registry\20210928132437\20210928132437_RecentApps__D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,RecentApps,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Search\RecentApps,Multiple,(plugin),AppId: Microsoft.AutoGenerated.{4F320C6D-566B-A328-A366-1EC51BD74B62} App path: C:\Program Files\Google\Drive\googledrivesync.exe,Last Accessed: 2018-03-31 20:09:21.5820000,Launch count: 3,RecentApps,True,False,2018-04-06 12:41:20.7662478,M:\Forensics\Lone Wolf 2018\KAPESept2021\mout\Registry\20210928132437\20210928132437_RecentApps__D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPESept2021\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,RecentApps,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Search\RecentApps,Multiple,(plugin),"AppId: {7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\Microsoft Office\Root\Office16\EXCEL.EXE App path: ",Last Accessed: 2018-04-06 12:27:04.7830000,Launch count: 1,RecentApps,True,False,2018-04-06 12:41:20.7662478,M:\Forensics\Lone Wolf 2018\KAPESept2021\mout\Registry\20210928132437\20210928132437_RecentApps__D_Users_jcloudy_NTUSER.DAT.csv
